ID,TENANT_ID,PROPERTY_ID,RENT_MONTH,PENALTY_AMOUNT,CURRENT_RENT,RECEIVED_AMOUNT,PAYMENT_METHOD,CHEQUE_NUMBER,CHEQUE_DATE,BANK_NAME,BANK_BRANCH,ENTRY_CREATED_ON,ENTRY_UPDATED_ON,GROUP_PAYMENT_ID,PAYMENT_TYPE
F2953283-53BE-44BD-BBDE-0190C4914B1F,421CB57D-4D01-4E7D-892B-491186462482,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,8940,8940,1,,15-12-23,,,22:43.7,22:43.7,DF0C0853-2A14-48E6-8A80-73A99B5A9B23,0
F5DE9644-BD8B-44EB-8ED1-01928E725AC5,E3E0F511-9991-43F9-B1A8-E3342C1686C1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-21,0,1175,1175,1,,29-12-21,,,06:15.8,06:15.8,46B65763-1968-41A1-8B71-E37A815FE5AC,0
E5051B9A-4C7C-4DB0-9AF0-019885C7008D,042B3C43-238F-4CF4-AA74-1F2644EC85D5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-23,0,2330,2330,1,,26-12-23,,,07:57.0,07:57.0,CBB747A1-68A4-49A4-8074-B0DF771CE10E,0
5A539AC5-10FC-439D-9AB6-01B30512DB6E,421CB57D-4D01-4E7D-892B-491186462482,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,8940,8940,1,,12-07-23,,,08:19.2,08:19.2,8C75F97F-C6B0-47E8-AE40-DFB3CE36D975,0
B99306B0-C823-4BF1-8D18-01B399500BBD,213EA6D2-6DD5-42F9-B67D-83CB76384CDC,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-22,0,1226,1226,1,,02-09-22,,,24:36.5,24:36.5,9849DE6D-D5FD-406C-8355-82429BAA81FC,0
A293F15B-5953-4063-B12B-01BCBC9AF25E,129A6141-76DC-4DD0-9C42-B89BC152EC8B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,2561,2561,1,6515,03-11-23,BOB,,52:40.1,52:40.1,36F00098-6C45-4F72-9842-8CD3986E8558,0
CB83483A-D50D-4187-9B2F-01BCFBEA8198,942D5B2A-21AE-47C3-9AFC-3A3807F22A58,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-24,0,3316,3316,1,,23-09-24,,,55:36.9,55:36.9,A6C286AD-EF64-434C-A5FB-EB22F1240EE8,0
CBA2534D-83D7-4259-812A-01BE22D83928,F8F25EFD-39C6-4450-BACF-BAC7764A840A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,1831,1831,1,,26-12-24,,,38:06.7,38:06.7,4ECBCDE6-73DC-41B1-9C3D-3175A2F7FA84,0
19BA27B4-0037-40FA-AC71-01BE8AF9A2B0,042B3C43-238F-4CF4-AA74-1F2644EC85D5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,2081,2081,1,,29-03-22,,,44:20.6,44:20.6,CF48D3CA-E007-412D-B36A-BBCD44CE1CF0,0
095CA1DF-196B-455B-A6A3-01C06E8D7039,4B9573BC-36DF-4C3E-94E0-21E0E272DA5F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-24,0,1392,1392,1,,23-09-24,,,53:36.5,53:36.5,2FBC94A1-9D9B-4BD6-A92C-CECC034861C8,0
E2B0AE98-6CF1-4E82-B311-01C64ACBCDFA,01CC8092-3CC7-4C0A-A62D-331DFA927CB4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-21,0,1856,1856,1,,25-03-21,,,05:43.7,05:43.7,4F3E82D2-E3E1-4B0C-996B-6D2AF94B6836,0
9BFE5011-3673-4ACD-8BB6-01C83E788941,C027D0ED-C078-4860-A157-BE5BBC06BA90,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-23,0,853,853,1,326113,11-07-23,,,21:45.7,21:45.7,50F545D9-05B3-4368-8727-74827EB85A7D,0
B6F3B9B1-219B-4E4A-BCC6-01C848074C81,98A68AA3-B04B-4DAB-89DC-75D55F06874F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-22,0,1508,1508,0,,10-12-22,,,49:56.6,49:56.6,10CA9196-B19D-4F7E-91FF-3F61F5A92789,0
AEAF7C79-78D1-4486-B1CF-01C9ABF90B7B,BC4BB8B4-1EFD-4268-8070-FB79F7390150,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-21,0,1713,1713,1,32420,16-06-21,SYNDICATE BANK,,16:46.6,16:46.6,8EB95832-0DAE-4958-942F-358ECE264116,0
3FF46DFE-572B-43FC-B7C2-01C9C94AEEFC,C3708415-358B-4849-99DB-42243A942FF5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-24,0,2383,2383,1,15,22-06-24,KOTAK,,26:57.0,26:57.0,FBFC52B4-6FC3-4789-BF25-77525B57F0AB,0
703C175C-CE35-4B40-B091-01D4A569E30A,C0DCBA1C-2662-49AC-8773-C6336B28245F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-21,0,1420,1420,1,,27-09-21,,,34:12.9,34:12.9,760E63B9-5B51-4626-B76E-7D27A63276BD,0
20DEBD4B-B699-4C35-82D3-01D65DC8DB5C,20195576-025C-4828-85C8-A094CF5604A4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-21,0,2639,2639,1,72540,25-01-21,BANK OF MAHARASHTRA,,53:59.6,53:59.6,EBF8DF37-DC43-4774-95AC-AF5FBAAA3116,0
0BA5EC85-53CC-4255-99E2-01D93BFC7A62,FA9903EF-5C22-494B-8C0F-3641B88C79DA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1560,1560,1,297953,27-06-22,COSMOS,,11:24.4,11:24.4,EDAFE856-9375-4C26-B07D-5E0EC4BF2983,0
722D13CF-ECE7-4C31-BBFC-01DAB8E3A94A,76095620-D34B-4BC2-B310-4363D72F1450,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-24,0,3907,3907,1,,30-09-24,,,46:39.0,46:39.0,672CF96D-48AD-4CA4-99A4-A3E6DD840C76,0
1C0E961A-E35D-4D64-A010-01E2C3905AD7,51A8A594-86B0-4C5D-A4C2-A40DFD1B19BB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,3571,3571,1,737689,04-01-23,CANARA,,02:41.4,02:41.4,A6EED6DD-4636-416A-A748-59C2DCDF5229,0
3F2D97AC-EA35-496C-91C8-01E554B34E56,9C2A2ADE-57F9-4C32-BBAD-3FD774646EF4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,4007,4007,1,,02-02-23,,,55:31.0,55:31.0,71940C61-D2C4-432B-AA9E-3D4C2138DECA,0
B22F421A-A7DA-47A0-9F8F-01E948366F30,9C592506-ABAF-425A-B45F-8940141BE2BE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,1674,1674,0,,25-03-22,,,17:47.9,17:47.9,4E234950-A37B-4E5F-91DA-F4E6A463317E,0
40FCCD8F-8AAD-4FB1-87CD-01E9FF3B2389,A0B8C11C-6732-4FDC-A018-F3DF359CA7E6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-23,0,1382,1382,1,,26-06-23,,,32:44.3,32:44.3,6862F9F9-3629-4D5E-9541-C1EFB8A84082,0
CAE39E31-797C-4CC2-A1AC-01EA7AE1716E,89F76D8F-F18E-4335-A08F-97746DD4835D,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,3833,3833,1,143,26-05-23,,,19:30.6,19:30.6,7282C177-2BF8-41C8-AB77-DFD5A87FFE61,0
AE9911F2-40F8-4201-82BD-01EDF3A98297,2E0B52AB-BA40-4177-B519-01D8C9AC41F2,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-21,0,1225,1225,1,,22-09-21,,,52:35.2,52:35.2,5E187109-9908-419F-93C8-7116C71E129C,0
3D26530A-88AB-4BCA-83E8-01EFEF23378B,6B06784B-7555-4E92-8DD2-168494020CD4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-22,0,2256,2256,0,,30-03-22,,,47:56.8,47:56.8,92E5C439-29FA-4D39-B619-C7A588DDF6C5,0
539111C0-E78C-43A1-B05A-01F1717D3CE8,BDF94F7E-EF32-411C-94F6-9AC25DB5BF2E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-23,0,2899,2899,1,,21-09-23,,,47:07.8,47:07.8,2AFD7733-AF1D-4654-991C-48D0C203B86E,0
C7D020CA-74BA-48CF-B903-01F3FACD29DE,DE83F39C-974F-4A48-A562-0E363705F21C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,2224,2224,1,,26-12-24,,,39:50.8,39:50.8,F3B24CC7-96D3-4508-95D0-73900229DDC9,0
4C9DE5BE-1047-4BD4-B446-01F543676F91,DA6E01BB-2AB1-4A5B-A77A-C915A38A20EF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,4185,4185,1,,24-03-23,,,10:48.3,10:48.3,E04C0741-3B68-48C4-84D8-842F5359B545,0
3EBB1058-CF92-40D7-90E8-01FBE13A703A,19CE23EA-3312-4B70-AC22-9B6838AAEFAF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,3999,3999,0,,26-12-23,,,53:53.6,53:53.6,C2EEEAAE-FFD5-489F-A674-3C2D0D501BFA,0
6DD8A145-EF9E-4480-ADFA-02036335825A,EC8814AE-DB00-4D81-8CBC-1880CF41CC4F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,1407,1407,0,,26-07-21,,,31:08.4,31:08.4,3BC906AC-EE35-4032-A29B-BBD3EDC892D2,0
B6C8678D-3024-4898-AABC-02120906C174,CABE7321-EAA6-4072-9B3D-F5556A4706DF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,2293,2293,0,,01-01-25,,,59:16.2,59:16.2,A205FE66-E89F-4ED4-B8A8-2EE66E5C58D9,0
08343092-BA4F-40C1-B4DE-02143562960A,F2C597F3-788E-4159-85CA-41878EF630FD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,3688,3688,1,,18-06-21,,,26:05.0,26:05.0,1FCE8991-5620-4804-9A40-3FA6B7318542,0
05574618-5C8D-43FF-BA5C-021674945C87,15D2DA32-BFFE-40FC-9818-8AF59E3DE58D,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-21,0,2670,2670,1,,30-09-21,,,30:03.2,30:03.2,C3AAF311-E2CA-4604-AB2E-5C3169382338,0
9F619B3C-266C-410B-92F3-0216D392F3A5,7CB0B010-B0E7-4761-8CAD-735C6211A391,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,5877,5877,1,,09-12-21,,,57:44.3,57:44.3,9E185ACB-393E-490E-9B4B-34ADBF560E9D,0
3335B625-2317-4C6C-89F0-0218CA3A4D94,881EEC6B-BB54-4B6E-9B1D-A4C0154927A2,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1999,1999,1,272360,06-05-22,SANGLI SAHAKARI,,47:01.4,47:01.4,99D7F548-CB92-4566-94AF-0BCB4994D6F4,0
AF73A551-F2F1-47AF-AEAA-021C10BBA93B,FC668B90-24F1-49E9-B571-9C8F7709969A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,3954,3954,1,,20-03-23,,,11:41.5,11:41.5,47275F14-1715-4F4B-A458-3CB2CE759266,0
5121B1C3-20EF-4352-BA00-0228A0E4E8EF,B9960A25-7F15-4304-9DA5-126847F381C1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,1839,1839,1,,22-06-21,,,14:09.1,14:09.1,F3901DCE-BADB-419B-B7E3-BF90688C5243,0
00F06903-45D7-4010-975B-022D0BB50520,66186A54-F966-4E93-9BCC-CE053E7E9841,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,3142,3142,0,,02-01-23,,,01:51.2,01:51.2,46DCCE48-BB2F-4A19-973F-3D6088D664A6,0
A477732D-3E1E-40AC-8FA5-0237BF81E78F,9A0FF731-26BC-42E5-AFC2-9B28B03EE9DB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-23,0,2410,2410,0,,01-07-23,,,37:56.8,37:56.8,B63EFB41-5822-4180-AA6D-B44D0DAC7800,0
27B56C88-7482-4E19-AD87-023F6100DF2A,43DA5E34-D244-4B3F-B8BA-D752B6059828,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-22,0,5047,5047,1,,27-12-22,,,39:07.9,39:07.9,2C5F7EA3-E3E6-4253-A95D-952AEDCF72F8,0
5EDBBB59-3037-404D-A574-02408E80EC2D,D6E8744F-3A0D-4782-8EBD-5677AF694B79,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-22,0,8835,8835,1,,04-08-22,,,51:08.7,51:08.7,FE3AADE2-AEBB-4D27-8A06-5A3104BE845B,0
6A2D3C0B-1DE9-47CA-AAE4-0245021E578D,26CE6F37-3833-4770-8200-AB9628737E15,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-20,0,7693,7693,1,578339,18-12-20,Cental Bank of India,,06:27.3,06:27.3,8D6AFEAE-A868-4580-8166-B1B863EE72A1,0
7E197EF7-F0F9-4174-BB87-024580BEAD17,E69204A2-DE94-4FE8-A91D-DF07D8702894,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,1924,1924,1,21523,15-12-23,BOB,,37:21.8,37:21.8,9FEE3F47-1DF0-43A1-80AB-63D34A98EEB3,0
48A51607-5F04-4083-9E85-0246B76896F3,2A675254-4C8C-4670-A59A-9F2F0D62D5B9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-22,0,1534,1534,1,,17-12-22,,,52:20.4,52:20.4,0FC86EF0-0E02-4F00-9A98-96D6702960BA,0
8123D0FB-E2D2-4B98-8EAD-024ADB7B5E03,D3FE8632-D7E6-4972-910A-3E92F4D8CBE7,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,2799,2799,1,576287,31-05-22,UBI,,20:59.4,20:59.4,94C6335E-1CFD-41B1-8C0A-F14B0BBC2EA8,0
9FFFFC1B-937C-47A2-8DA2-024C82EF4534,B985C903-968D-40A1-A587-0E622116225E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-23,0,1526,1526,1,134,16-02-23,BOB,,13:37.2,13:37.2,C70F1A3B-CA78-4925-851A-B6C999BEF800,0
C6F27C9A-9E11-4410-8C14-02535C22DBE7,6299814E-03DE-4066-9CDD-321C25CD139C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,4079,4079,1,,28-03-25,,,31:44.2,31:44.2,D550C1D0-9575-47A8-BBF3-F4D2610403B6,0
41672F45-E192-4148-990E-025410ABFB39,DEB08839-4655-4A8E-B0C5-95434CAFAE4F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,2830,2830,0,,28-03-23,,,54:23.7,54:23.7,FE7C3DC2-2A68-4B1E-932A-9EB721C2D215,0
76DE5753-D8ED-4097-A96E-025C8632E6D4,9A0FF731-26BC-42E5-AFC2-9B28B03EE9DB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-20,0,2008,2008,0,,02-01-21,,,16:37.7,16:37.7,2B133DA7-FBCA-4B77-A736-7EC247D4801A,0
6363A206-BFD9-425D-8C18-025DF6F11513,D60C0921-0DE6-4BC8-8AB1-EE670575273A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-23,0,1828,1828,1,,24-06-23,,,06:21.5,06:21.5,9E182B98-1909-4247-9194-3DA4447E69C1,0
6FF349CA-574D-43A3-A056-025E3BDC2EA9,E5A61898-8081-41CD-8D54-EE637C2019F3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-24,0,8207,8207,1,,29-09-24,,,35:36.1,35:36.1,EB97FC6F-91FC-413B-B59E-006EC72FFE5A,0
9AC859F0-C96F-4421-8A56-025F3E8ED205,E9E34606-F943-4CD8-9A2B-6DD3C72EEBE6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-21,0,817,817,1,527734776,21-09-21,,,27:52.0,27:52.0,71CA19F6-2BED-45B2-9F10-E1159771E49F,0
043C6416-7292-4C6A-A711-02609FAC1223,6EC51B9E-F048-4B4E-AD6D-8C5794FAFFCD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-24,0,4899,4899,1,,09-07-24,,,32:50.8,32:50.8,BB577BD0-22A8-4118-AC33-6ED0DFCDFBB1,0
B4AE8F01-5F1E-4FA1-B477-026BBEEB3B73,9A0FF731-26BC-42E5-AFC2-9B28B03EE9DB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-25,0,2630,2630,1,,26-02-25,,,01:52.8,01:52.8,71A08E98-C062-4B50-B349-A7274BF46F73,0
0C9E8C7C-571A-42DA-8208-026D839FF447,0334F44B-A71B-4A4B-AA0D-3D3F43123117,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-23,1128,1792,2920,1,,30-09-23,,,53:27.7,53:27.7,7AB6B025-27F6-4B99-A1BA-6ED88038B085,0
1B5ADE13-72B1-40F8-903D-0273A652428B,95C53034-F347-4906-8EFA-64834BA8A1A4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-24,0,2129,2129,0,,15-01-25,,,14:14.4,14:14.4,232E3BB7-8DEC-4399-B472-9D51D809979F,0
0931847A-9AE8-4DFE-8113-027487D17BD2,BD93FA5F-41A5-4873-9EEE-D846EFA581B9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-24,0,1039,1039,1,,16-03-24,,,42:07.1,42:07.1,A0F43A72-5A90-4963-9E2E-18D0CEDEE702,0
A95E96E8-5937-441C-A742-027810320F88,FEB673E4-3A4F-45BB-9CD9-AB6B57D977B4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,1055,1055,1,,25-08-23,,,16:30.3,16:30.3,15F66C1E-D037-4640-89E1-FF863039CB60,0
409A9164-3632-4876-A760-02788FAFB5FE,5B5BD73B-6A24-4194-9B27-B65D326299BE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-20,0,1263,1263,0,MAHBH20260599678,16-09-20,INLINE PAYMENT,,46:29.1,46:29.1,C9628C9A-5ED3-4B51-BEEC-8B07225E7151,0
005F3040-1DA7-403E-ABEA-027A1E847FD3,75DD556C-7CC7-4A05-869A-CEF0A93710B7,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,1947,1947,1,,25-03-25,,,46:58.1,46:58.1,704E89A2-B325-4F54-8F33-D7FC31BB8EAB,0
E59A7A71-4B78-46EE-B890-027E3C2AF0B2,3EE7DDC4-BCCD-4C3D-A0AB-71123295A16B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,4019,4019,1,517334,09-05-23,PUNJAB NATIONAL,,37:11.7,37:11.7,B544C348-AB7F-4599-9AF6-AB8DAE2F4AFC,0
B492D900-6024-4556-A16F-02814DEF434A,26EFCDFA-A066-4B52-AEB4-A5F2EB304D03,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-22,0,1102,1102,1,297650,07-03-22,COSMOS,,28:16.0,28:16.0,5CF19D0B-0526-41C9-9813-47CB7C85F10A,0
974466B5-FB7F-4CDE-8278-0284EA4D72D2,5B1821FF-A4DA-40C7-87B6-DB43B7E1F0D8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-22,0,1722,1722,1,,13-01-22,,,14:51.0,14:51.0,00D2D5C3-A843-49E3-ADE0-E185352C24AC,0
92E9D320-D879-4B1F-9E6B-0286E9B61A8D,B03E981C-680D-4073-AAF1-B00B0E6CC3BB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,7339,7339,0,,12-02-21,,,17:07.7,17:07.7,B11AD4F7-3E81-449D-8F75-C0C161841017,0
6D1F08FA-4CD0-4E60-9E8F-028A35970C7D,1B4BD0D1-A377-445C-B1E8-00EFD2B1BF55,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-20,0,1440,1440,0,MAHBH20260599678,16-09-20,INLINE PAYMENT,,48:06.8,48:06.8,1610316D-0DF8-43D7-AB3D-3087B222E562,0
92BDB9B9-F9B8-449E-AF70-02909F0E2FBF,508342FC-D097-4C4D-AE9F-8BAC975F836A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,5320,5320,1,87,13-03-23,HDFC,,39:41.3,39:41.3,C9CD3006-D0FE-410F-BEC2-433D3A2D57B2,0
6F160472-118B-4E08-9E72-02973E6CEFB5,5FF9AD90-8013-478C-8C43-ABD93E82CADE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-20,0,2428,2428,1,0,15-12-20,,,54:28.0,54:28.0,60E9FC83-D39E-4DF6-9172-77803FEE1C06,0
7FD4EA7A-4EEE-441F-BA5A-0297E27F5BBC,1C25260B-2AF1-4D10-81CE-2EDEBD696EE6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,2599,2599,1,,20-02-25,,,55:49.1,55:49.1,2489EDED-133D-4411-B333-32918479FF32,0
7950EE0F-1CFB-4786-99F0-029814801D8A,266F56C5-2EE1-44EC-A879-2220685532AE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,1887,1887,0,,27-02-21,,,21:40.0,21:40.0,E478AF01-D2A4-4BF9-9A83-82DDA462FD85,0
033EC710-D2A4-48AC-923F-02990D2531BD,368A31EF-6E04-4244-9F87-3EC7B48C151B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-22,0,919,919,1,,12-09-22,,,00:56.8,00:56.8,7A3F7E7F-FAE8-4C0D-83A1-E872982AD738,0
A6608BDB-8682-4E85-BA5D-029AEDBD41F1,49AA8F02-B8D6-4F1A-8DE0-8C6310D8B183,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-20,0,3944,3944,1,831049,02-11-20,UBI,,27:49.7,27:49.7,E5453B2C-FE6F-4BEE-B552-EA678E750937,0
BF7C3D3E-F85D-44D8-915C-029E1CE30A3B,AB2BFB83-C11E-4277-B468-EB9027B3B18A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-24,0,3824,3824,1,336,21-06-24,DCB,,21:17.9,21:17.9,7C26E805-8A1E-426F-B205-7CB70D868B41,0
CF6D2D14-DFFF-47A0-9EF5-029FC6BFEF8E,25889406-B1AD-4707-8441-246863A33A44,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,2020,2020,0,,27-10-23,,,00:46.6,00:46.6,8A43ECA7-4E67-4475-B3D0-7E7D349C2C5E,0
E9B5DF96-25B5-42A7-BBBD-02ACFD3F66FF,062EE4F8-D6F2-4DF9-9145-31747C0EB31A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-22,0,2197,2197,1,18980,23-08-22,UBI,,30:37.0,30:37.0,EA702448-84F5-44DA-90A1-3CAB0FC26A31,0
39C61CB2-8842-4138-A870-02AFA7F64AAF,AD19B994-506E-43D2-A7C1-CFF692A00680,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-21,0,885,885,1,,10-03-21,,,27:17.5,27:17.5,407E586B-5DE7-46B3-9D00-AC639A204496,0
313D55D0-D520-42BB-AC2C-02B4474E907A,042B3C43-238F-4CF4-AA74-1F2644EC85D5,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-21,0,2081,2081,1,,21-12-21,,,39:18.0,39:18.0,C2FCA9C2-9B08-4846-90C1-E38E6264C51B,0
FEF85009-6070-437A-ACDF-02BD60AEBFB4,3EE7DDC4-BCCD-4C3D-A0AB-71123295A16B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-25,0,4339,4339,1,,24-03-25,,,52:04.3,52:04.3,8250CF6B-B385-4E5D-A352-9F0EC66ED029,0
5297A7F9-F438-4915-92C2-02CB8CEF7080,94FC61DA-6A57-469C-9FA6-F714FD94ED67,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-23,0,2960,2960,1,1295,28-06-23,,,58:01.7,58:01.7,87D68D42-2CC5-4A75-BCBA-BA96574885A1,0
7A023BF1-4B3A-4ED5-8748-02D4F546099E,48BF3F34-CC02-4388-8FBD-954D0B62AAF6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,4116,4116,0,,23-03-23,,,27:32.7,27:32.7,D4E74FBA-D980-4F5D-922D-A69851A08CFA,0
CA724C76-6478-491B-B380-02E0D7D8C8FB,DA6E01BB-2AB1-4A5B-A77A-C915A38A20EF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,4185,4185,1,,24-03-23,,,10:48.3,10:48.3,D1D93050-D26D-46EA-9EF9-6575EE727000,0
D8AED744-C021-4EDE-A3B1-02E1E77CB996,10EC80D8-69C3-43E2-A796-6C178B3186C4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,4612,4612,1,,15-12-21,,,19:02.7,19:02.7,9B8B6ACD-B864-4E5C-AD57-5A3DA47D0AF3,0
85FE6D21-F22A-4B8C-A2DA-02E42C3DB1F5,7A39E86A-9098-4BB7-A2A2-FDF23557C1EA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,6270,6270,1,,30-03-23,,,59:36.9,59:36.9,532F59D0-0E8B-40E7-9029-12A588054BC7,0
674FDC32-4772-443A-9A1C-02E7ED63269F,65ED514E-6421-47A3-8E86-BF4D766E4853,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,2315,2315,1,0,30-06-20,,,50:54.1,50:54.1,09F94B69-965A-497F-A845-9A50400DA503,0
EA867809-722C-4B56-AD10-02E87B29D42A,0CFE0ECB-FC16-4A65-9BF1-681C25359317,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-23,0,2228,2228,1,506534,24-06-23,AXIS,,30:39.6,30:39.6,F7194EB5-71D9-4059-91E8-C65E73314FE4,0
4CAAD0C0-58BF-4DF6-8E87-02EE8ABE1A24,01CC8092-3CC7-4C0A-A62D-331DFA927CB4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,1856,1856,1,,29-12-21,,,22:52.9,22:52.9,9145B871-3651-4142-B943-CBDFDF1516B5,0
6CF18482-1B5E-4834-8EAD-02EF34F56E2A,61278840-4471-4740-BFCE-94763CA4FE69,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,1125,1125,1,,04-02-23,,,43:34.1,43:34.1,4A95BE27-FDFA-4B0A-9814-E515B18DBB1F,0
569E49DD-8833-434E-8213-02F00C8BF877,6B06784B-7555-4E92-8DD2-168494020CD4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,2256,2256,0,,10-06-21,,,05:48.8,05:48.8,DC2E79AA-7BE0-44FA-B50E-DF0F0B3F0EAD,0
A61BF156-F670-4BC0-A7AE-02F27E73DDFB,8F7948F1-BF71-4DE2-86E4-D0ACAA010E95,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-22,0,8047,8047,1,,27-04-22,,,47:35.5,47:35.5,75C318DD-45D9-49EB-81E2-3544EFF227C1,0
8FE55014-C93C-4A9D-B43F-02F5F3052D3C,00287C1F-726B-41FA-888F-277C96DC05ED,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,2000,2000,0,,16-07-21,,,15:12.1,15:12.1,30ADF9CA-2B9E-4912-9460-9DC3C7D44B43,0
0C3D8A88-0703-4489-9384-030423D0DA4A,D099F92E-FD9B-4254-8DF9-39035CE8AD8F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-22,0,2287,2287,1,316792,15-03-22,UBI,,41:23.4,41:23.4,4287947B-4CB1-4191-81A3-A48F660D5919,0
